,Unnamed: 0,brand,name,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty
553,632,Lenovo,V15 G4 Laptop,36990,69.32352941176471,7th Gen AMD Ryzen 5 7520U ,"Quad Core, 8 Threads",8GB,DDR5,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
554,633,Asus,Vivobook 15X OLED M3504YA-LK741WS Laptop,76500,66.0,7th Gen AMD Ryzen 7  7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,Integrated AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
555,634,Lenovo,IdeaPad 3 15IAU7 82RK00WXIN Laptop,33990,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics ,15.6,1920.0,1080.0,Windows 11 OS,1
556,636,Lenovo,IdeaPad 1 15AMN7 82VG00ERIN Laptop,32990,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M,15.6,1920.0,1080.0,Windows 11 OS,1
557,637,Asus,Vivobook 16X K3605VU-MB541WS Laptop,103221,69.0,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1
558,638,Asus,Vivobook 16X K3605ZU-MB542WS Laptop,89990,71.0,12th Gen Intel Core i5 12450H ,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1
559,639,Lenovo,IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop,56990,69.0,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050 ,15.6,1920.0,1080.0,Windows 11 OS,1
560,640,Asus,Vivobook Go 14 E1404FA-NK543WS Laptop,44980,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1
561,641,Asus,Vivobook Go 14 E410KA-EK013W Laptop,23990,69.32352941176471,Intel   N4500,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows OS,1
562,642,Asus,Vivobook Pro 15 OLED M6500QC-LK741WS Laptop,76990,63.0,5th Gen AMD Ryzen 7 5800HS,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1
563,643,Acer,Chromebook CB314-3H NX.K04SI.008 Laptop,26920,69.32352941176471,Intel Celeron N4500,"Dual Core, 2 Threads",8GB,LPDDR4X,64GB,SSD,Intel Integrated UHD,14.0,1080.0,1920.0,Chrome OS,1
564,644,Ultimus,Lite NU14U4INC44BN-CS Laptop,14490,69.32352941176471,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD Graphics,14.1,1366.0,768.0,Windows 11 OS,1
565,645,Dell,Inspiron 3520 IN3520KTMFJS01ORS1 Laptop,38990,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
566,646,Lenovo,IdeaPad Gaming 3 15ACH6 82K20289IN Laptop,52990,63.0,5th Gen AMD Ryzen 5 5500H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1
567,647,HP,Omen 17-ck2011TX Gaming Laptop,362999,88.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,16GB NVIDIA GeForce RTX 4090 ,17.3,2560.0,1440.0,Windows 11  OS,1
568,648,Acer,Aspire 5 A515-58GM 15 2023 Gaming Laptop,64990,65.0,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1
569,649,Acer,Nitro V ANV15-51 UN.QNASI.002 Gaming Laptop,62990,64.0,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1
570,650,Acer,One 11 Z8-284 UN.013SI.032 Laptop,18990,69.32352941176471,Intel Celeron N4500,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,11.6,1366.0,768.0,Windows 11 OS,1
571,651,HP,Omen 16-u0022TX Gaming Laptop,169999,78.0,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,2560.0,1600.0,Windows 11 OS,1
572,652,HP,Omen 16-u0021TX Gaming Laptop,189999,80.0,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.1,2560.0,1600.0,Windows 11 OS,1
573,653,HP,Omen 16-u0024TX Gaming Laptop,298999,88.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,2TB,SSD,8GB NVIDIA GeForce RTX 4070,16.1,2560.0,1600.0,Windows 11 OS,1
574,654,HP,Pavilion Plus ‎14-ey0789AU Laptop,99999,70.0,7th Gen Amd Ryzen 7 7840H,"Octa Core, 16 Threads",16GB,LPDDR5x,1TB,SSD,AMD Radeon 780M Graphics,14.0,2880.0,1800.0,Windows 11 OS,1
575,655,HP,Omen 17-ck2008AX Gaming Laptop,267999,85.0,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,12GB NVIDIA GeForce RTX 4080,17.3,2560.0,1440.0,Windows 11 OS,1
576,656,Lenovo,IdeaPad Pro 5 83AQ005SIN Gaming Laptop,108990,63.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,LPDDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3050,16.0,2560.0,1600.0,Windows 11  OS,3
577,657,Lenovo,IdeaPad Gaming 3 15IHU6 82K101R3IN Laptop,51990,69.0,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1
578,658,Asus,TUF Gaming F17 FX706HF-HX019W Laptop,62608,66.0,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,17.3,1920.0,1080.0,Windows 11 OS,1
579,659,Acer,Aspire 5 A515-57G-58R7 Gaming Laptop,57999,67.0,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1
581,661,Dell,Inspiron 5430 IN5430FR0KC001ORS1 Laptop,62990,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
582,662,Lenovo,IdeaPad Slim 5 82XD005RIN Laptop,71990,69.32352941176471,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,512GB,SSD,Integrated Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,2
583,663,Lenovo,Legion Pro 7 2023 82WQ007TIN Gaming Laptop,297990,85.0,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA Geforce RTX 4080,16.0,2560.0,1600.0,Windows 11 OS,1
584,664,Lenovo,Legion Slim 5 82YA00DXIN Gaming Laptop,138490,78.0,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1
585,665,Lenovo,Legion 5 Pro 82JQ010EIN Laptop,103395,77.0,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,2560.0,1600.0,Windows 11 OS,1
586,666,Lenovo,IdeaPad 5 Pro 82SN00F0IN Gaming Laptop,88990,66.0,6th Gen AMD Ryzen 7 6800HS ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,16.0,2560.0,1600.0,Windows 11  OS,3
587,667,MSI,CreatorPro Z16 HX B13VKTO-214IN Laptop,419990,89.0,13th Gen Intel Core i9 13950HX,24 Cores (8P + 16E),64GB,DDR5,2TB,SSD,8GB NVIDIA RTX 3000 Ada,16.0,2560.0,1600.0,Windows 11 OS,2
588,668,Lenovo,IdeaPad Flex 5 14IRU8 82Y0004TIN Laptop,87990,65.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1200.0,Windows 11 OS,1
589,669,Lenovo,IdeaPad Slim 3 82RK00EMIN Laptop,48990,62.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
590,670,MSI,Bravo 15 B7ED-011IN Gaming Laptop,79990,70.0,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,4GB AMD Radeon RX6550M,15.6,1920.0,1080.0,Windows 11 OS,1
591,671,Lenovo,IdeaPad 3 15IAU7 82RK00XDIN Laptop,33990,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics ,15.6,1920.0,1080.0,Windows 11 OS,1
592,672,HP,14s-dr3002TU Laptop,26990,69.32352941176471,Intel Celeron N4500,"Dual Core, 2 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1366.0,768.0,Windows 11 OS,1
593,673,Acer,C734 NX.H8VSI.004 Chromebook Laptop,13990,69.32352941176471,Intel Celeron Dual Core N4500,"Dual Core, 2 Threads",4GB,LPDDR4X,64GB,Hard-Disk,Intel Integrated UHD,11.6,1280.0,1024.0,Chrome OS,1
594,674,Acer,TravelMate P2 TMP214-53 Business Laptop,49990,65.0,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1
595,675,MSI,Bravo 15 B7ED-012IN Gaming Laptop,59990,65.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB AMD Radeon RX6550M,15.6,1920.0,1080.0,Windows 11 OS,1
596,676,Asus,ROG Strix G15 G513RC-HN251WS Gaming Laptop,91990,71.0,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,4GB NVIDIA GeForce RTX RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1
597,677,Asus,Vivobook 16 2023 X1605VA-MB957WS Laptop,95689,73.0,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,1TB,SSD,Integrated Intel Iris Xe Graphics,16.0,1920.0,1200.0,Windows 11 OS,1
598,678,Acer,Chromebook CB314-3H NX.K04SI.007 Laptop,26732,69.32352941176471,Intel Celeron Dual Core N4500,"Dual Core, 2 Threads",8GB,LPDDR4X,128GB,SSD,Intel Integrated UHD,14.0,1280.0,1024.0,Chrome OS,1
599,679,HP,Zbook FireFly 14 G8 4F0W6PA Laptop,89999,70.0,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
600,680,Asus,Vivobook S14 Flip TN3402QA-LZ751WS Laptop,69990,62.0,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,1TB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1
601,681,Asus,Vivobook S14 Flip TN3402QA-LZ551WS Laptop,65391,69.32352941176471,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",16GB,DDR4,1TB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1
602,682,Lenovo,Thinkpad T14 Laptop,90000,69.32352941176471,4th Gen AMD Ryzen 7 PRO 4750U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 10 OS,1
603,683,Lenovo,IdeaPad Slim 3 82RK00VWIN Laptop,38390,69.32352941176471,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
604,684,Lenovo,IdeaPad 1 15AMN7 82VG00J5IN Laptop,40990,69.32352941176471,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M,15.6,1920.0,1080.0,Windows 11 OS,1
605,685,Lenovo,IdeaPad Gaming 3 82K2028AIN Laptop,50990,62.0,5th Gen AMD Ryzen 5  5500H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB  NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1
606,686,Dell,Vostro 3520 Laptop,47990,69.32352941176471,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
607,687,Dell,Inspiron 15 3520 IN352092K4N001ORS1 Laptop,59990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
608,688,Dell,Vostro 3530 Laptop,61990,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Graphics ,15.6,1920.0,1080.0,Windows 11 OS,1
610,690,Lenovo,V14 G4 Laptop,31990,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon,14.0,1920.0,1080.0,Windows 11 OS,1
611,691,MSI,Creator M16 B13VE-1271IN Laptop,129990,82.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,2
612,692,Lenovo,V15 G3 82TTA02UIH Laptop,49989,63.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1
613,693,Dell,Vostro 3525 Laptop,42990,69.32352941176471,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
614,695,MSI,Creator Pro M16 B13VJ-1272IN Gaming Laptop,259990,83.0,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX A2000 Ada,16.0,1920.0,1200.0,Windows 11 OS,2
616,697,Lenovo,IdeaPad Slim 3i 82X70032IN Laptop,44690,69.32352941176471,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB,LPDDR5,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
617,698,Lenovo,IdeaPad Flex 5 Gen 8 82XX0070IN Laptop,61990,69.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1200.0,Windows 11 OS,1
618,699,HP,ZBook Firefly 16 G9 6V2X7PA Workstation PC Laptop,123300,75.0,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR5,1TB,SSD,Intel Iris Xe Graphics,16.0,1920.0,1200.0,Windows 11 OS,1
619,700,Dell,Inspiron 3530 15 Laptop,74499,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
620,701,Lenovo,IdeaPad Gaming 3 15IHU6 82K101PCIN Laptop,47990,65.0,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1
621,702,Lenovo,Yoga 6 13ABR8 83B2007UIN Laptop,85990,71.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,LPDDR4X,1TB,SSD,AMD Radeon Graphics,13.3,1920.0,1200.0,Windows 11 OS,1
622,703,Lenovo,IdeaPad Flex 5 82R900D4IN Laptop,61990,63.0,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,14.0,1920.0,1200.0,Windows 11 OS,1
623,704,Ultimus,Neo NU14U3INT54BN Laptop,21990,69.32352941176471,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,DDR4,256GB,SSD,Intel Integrated Iris,14.1,1920.0,1080.0,Windows 11 OS,1
624,705,HP,Victus 15-fb0158AX Gaming Laptop,49990,67.0,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB AMD Radeon RX 6500M,15.6,1920.0,1080.0,Windows 11 OS,1
625,706,Lenovo,Legion Slim 5 82Y9009KIN Gaming Laptop,112990,79.0,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1
626,707,Lenovo,Legion Slim 5 16APH8 82Y90042IN Gaming Laptop,127990,83.0,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1
627,708,HP,Pavilion x360 14-ek1021TU Laptop,91590,70.0,13th Gen Intel Core i7 1355U ,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1
629,710,HP,Victus 15-fa1062TX Gaming Laptop,103060,71.0,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1
631,712,HP,15-fc0027AU Laptop,39600,69.32352941176471,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1
632,713,Lenovo,Legion Slim 5 16APH8 82Y9008MIN Gaming Laptop,137590,83.0,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1
633,714,Lenovo,ThinkBook 15 Gen 5 21JF0026MJ Laptop,53980,69.0,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,16.0,1920.0,1080.0,Windows 11 OS,1
634,716,Acer,Swift Go 14 NX.KG3SI.005 Laptop,54990,60.0,7th Gen AMD Ryzen 5  7530U,"Hexa Core, 12 Threads",16GB,LPDDR4X,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1
635,717,Asus,VivoBook 15 X515MA-BR022WS Laptop,28099,69.32352941176471,Intel Celeron N4020,"Dual Core, 2 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD 600,15.6,1366.0,768.0,Windows OS,1
636,718,HP,Spectre 17-cs0097nr Foldable Laptop,415000,67.0,12th Gen Intel Core i7 1250U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,17.0,1920.0,2560.0,Windows 11 OS,1
637,719,Fujitsu,CH‎ 4ZR1L82433 Laptop,64990,66.0,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,1920.0,1080.0,Windows 11 OS,2
638,720,Fujitsu,CH‎ 4ZR1L82434 Laptop,84990,69.0,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR5,1TB,SSD,Intel Iris Xe Graphics,13.3,1920.0,1080.0,Windows 11 OS,2
639,721,Tecno,Megabook T1 Laptop,52999,67.0,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,LPDDR4,1TB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
640,722,Tecno,Megabook T1 Laptop,34999,63.0,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,LPDDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
641,723,Asus,Vivobook 15X OLED M3504YA-LK752WS Laptop,65990,67.0,7th Gen AMD Ryzen 7  7730U,"Octa Core, 16 Threads",16GB,DDR4,1TB,SSD,Integrated AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
642,724,HP,Victus 15-fb1016AX  Gaming Laptop,56990,67.0,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1
643,725,Lenovo,ThinkPad E15 20TDS0AD00 Laptop,88999,64.0,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 10 OS,1
644,726,Lenovo,Ideapad 3 15ITL06 82H803GUIN Laptop,35990,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
645,727,Lenovo,Yoga 7 82YL0060IN Laptop,111490,76.0,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Integrated Intel Iris Xe Graphics,14.0,2880.0,1800.0,Windows 11 OS,1
647,729,HP,250 G9 7N179PA Laptop,50990,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1366.0,768.0,Windows 11 OS,1
648,730,Lenovo,Thinkpad E15 21E6S07S00 Laptop,89500,64.0,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
649,731,Lenovo,Ideapad Slim 5 82XE004QIN Laptop,66388,62.0,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1
650,732,Asus,Vivobook Pro 15 M6500QC-HN551WS Laptop,66990,63.0,5th Gen AMD Ryzen 5 5600HS,"Hexa Core, 12 Threads",16GB,DDR4,1TB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1
651,733,Asus,Vivobook Pro 15 M6500QC-HN751WS Laptop,74990,64.0,5th Gen AMD Ryzen 7 5800HS,"Octa Core, 16 Threads",16GB,DDR4,1TB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1
652,734,HP,255 G9 841W6PA Laptop,26990,69.32352941176471,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1366.0,768.0,DOS 3.0 OS,1
653,735,Dell,15 Inspiron 3530 Laptop,65990,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,1TB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1
654,736,Asus,Vivobook 16X 2023 K3605ZC-MBN752WS Laptop,87990,73.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,1TB,SSD,4GB NVIDIA GeForce RTX 3050,16.0,1920.0,1200.0,Windows 11 OS,1
657,739,Dell,Inspiron 3520 IN3520KTMFJS1ORGR1 Laptop,36480,69.32352941176471,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
658,740,Dell,Inspiron 3530 IN3530RW8JY001ORS1 Laptop,63989,69.32352941176471,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,1TB,SSD,Intel Integrated Integrated Intel® UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1
659,741,Asus,TUF Gaming F15 90NR0GW1-M00F00 Laptop,90990,64.0,12th Gen Intel Core i7 12700H ,20 Threads,16GB,DDR5,1TB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11  OS,1
660,742,Asus,Vivobook 16X 2023 K3605ZV-MBN741WS Laptop,104990,72.0,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,NVIDIA Geforce RTX,16.0,1920.0,1200.0,Windows 11 OS,1
661,743,HP,240 G9 ALC 7M658PA Laptop,64800,69.32352941176471,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated,14.0,1366.0,768.0,DOS OS,1
662,744,Asus,Chromebook CX1400FKA-EC0158 Laptop,27990,69.32352941176471,Intel Celeron N4500,"Dual Core, 2 Threads",4GB,LPDDR4X,64GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Chrome OS,1
663,745,Asus,Chromebook CX1400CKA-EK0335 Laptop,14990,69.32352941176471,Intel Celeron N4500,"Dual Core, 2 Threads",4GB,LPDDR4X,128GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Chrome OS,1
664,746,Asus,Chromebook CX1500CKA-EJ0241 Laptop,22990,69.32352941176471,Intel Celeron N4500,"Dual Core, 2 Threads",4GB,LPDDR4X,64GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Chrome OS,1
